Time_h,VPP1_PV_kW,VPP2_PV_kW,VPP3_PV_kW,VPP4_PV_kW,VPP5_PV_kW,VPP6_PV_kW,VPP7_PV_kW,VPP8_PV_kW,VPP9_PV_kW,VPP1_Wind_kW,VPP2_Wind_kW,VPP3_Wind_kW,VPP4_Wind_kW,VPP5_Wind_kW,VPP6_Wind_kW,VPP7_Wind_kW,VPP8_Wind_kW,VPP9_Wind_kW,VPP1_Gas_kW,VPP2_Gas_kW,VPP3_Gas_kW,VPP4_Gas_kW,VPP5_Gas_kW,VPP6_Gas_kW,VPP7_Gas_kW,VPP8_Gas_kW,VPP9_Gas_kW,VPP1_Bat_kW,VPP2_Bat_kW,VPP3_Bat_kW,VPP4_Bat_kW,VPP5_Bat_kW,VPP6_Bat_kW,VPP7_Bat_kW,VPP8_Bat_kW,VPP9_Bat_kW,VPP1_Load_kW,VPP2_Load_kW,VPP3_Load_kW,VPP4_Load_kW,VPP5_Load_kW,VPP6_Load_kW,VPP7_Load_kW,VPP8_Load_kW,VPP9_Load_kW,VPP1_Shed_kW,VPP2_Shed_kW,VPP3_Shed_kW,VPP4_Shed_kW,VPP5_Shed_kW,VPP6_Shed_kW,VPP7_Shed_kW,VPP8_Shed_kW,VPP9_Shed_kW,VPP1_Curtail_kW,VPP2_Curtail_kW,VPP3_Curtail_kW,VPP4_Curtail_kW,VPP5_Curtail_kW,VPP6_Curtail_kW,VPP7_Curtail_kW,VPP8_Curtail_kW,VPP9_Curtail_kW,VPP1_SOC,VPP2_SOC,VPP3_SOC,VPP4_SOC,VPP5_SOC,VPP6_SOC,VPP7_SOC,VPP8_SOC,VPP9_SOC,VPP1_Freq_Hz,VPP2_Freq_Hz,VPP3_Freq_Hz,VPP4_Freq_Hz,VPP5_Freq_Hz,VPP6_Freq_Hz,VPP7_Freq_Hz,VPP8_Freq_Hz,VPP9_Freq_Hz,VPP12_Exchange_kW,VPP19_Exchange_kW,VPP23_Exchange_kW,VPP34_Exchange_kW,VPP45_Exchange_kW,VPP56_Exchange_kW,VPP67_Exchange_kW,VPP78_Exchange_kW,VPP89_Exchange_kW,VPP12_Delay_ms,VPP19_Delay_ms,VPP23_Delay_ms,VPP34_Delay_ms,VPP45_Delay_ms,VPP56_Delay_ms,VPP67_Delay_ms,VPP78_Delay_ms,VPP89_Delay_ms,ADMM_Residual
14.100000,173.9929,146.0677,168.5960,57.4128,43.5872,52.4158,75.9567,59.4580,64.5936,85.4981,170.0970,78.3929,339.1171,315.9221,545.8047,214.4290,160.2283,109.5211,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-17.5103,-43.5729,-18.0323,0.0000,-95.0000,0.0000,0.0000,0.0000,0.0000,297.5536,260.3594,278.9565,334.7478,297.5536,316.1507,278.9565,260.3594,241.7623,5.1929,1.8361,0.0000,0.6330,0.5964,0.7702,0.7730,1.2512,0.0000,221.1928,144.2148,175.6772,212.8419,176.8701,212.3533,268.9772,278.9805,333.7068,0.486356,0.900000,0.713249,0.900000,0.826875,0.900000,0.900000,0.900000,0.900000,50.000000,50.025854,50.000000,50.054651,50.012034,50.157426,50.043856,50.030206,50.000000,34.7097,-11.1587,-36.8522,15.6673,47.5183,-47.5869,-0.0014,-0.2391,-24.3744,10.179,18.827,6.204,7.495,17.188,5.834,6.230,9.003,13.114,43.167022
14.200000,169.8649,137.2779,153.7843,56.9934,41.7473,50.7904,70.4599,55.0353,63.2465,103.1551,205.2252,94.5825,409.1511,381.1658,650.0000,258.7125,193.3184,132.1392,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-7.8141,0.0000,-12.2364,0.0000,-95.0000,0.0000,0.0000,0.0000,0.0000,305.2058,267.0551,286.1304,343.3565,305.2058,324.2812,286.1304,267.0551,247.9797,0.0000,0.1730,0.0000,0.1732,0.2553,0.3561,0.4737,0.5054,0.8652,0.0000,0.3460,0.0000,0.3468,0.5111,0.7126,0.9480,1.0112,1.7288,0.488153,0.900000,0.716212,0.900000,0.846297,0.900000,0.900000,0.900000,0.900000,50.000000,50.035929,50.000000,50.063169,50.030508,50.189572,50.032632,50.013042,50.000000,16.0065,-9.3397,-18.7953,18.7952,47.4590,-47.5504,-0.0588,-9.3665,-15.8292,6.055,13.327,5.567,12.916,11.569,5.395,8.571,8.862,11.001,31.750125
14.300000,171.3853,145.2144,157.1802,57.6192,42.7912,51.4368,72.0415,57.3570,61.3104,111.3260,221.4810,102.0744,441.5599,411.3579,650.0000,279.2051,208.6312,142.6059,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-20.0562,0.0000,-25.5155,0.0000,-95.0000,0.0000,0.0000,0.0000,0.0000,302.6551,264.8232,283.7391,340.4870,302.6551,321.5710,283.7391,264.8232,245.9072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.4681,83.6454,104.5568,109.7537,104.5568,113.2247,115.3158,117.9311,119.4252,0.492766,0.900000,0.722389,0.900000,0.865719,0.900000,0.900000,0.900000,0.900000,50.000000,50.048809,50.000000,50.090654,50.050752,50.210489,50.066607,50.042809,50.032566,9.9719,9.9719,-12.2423,12.2423,47.5000,-47.5000,0.0000,0.0000,0.0000,13.408,10.537,9.332,8.479,10.118,11.857,2.265,11.871,11.767,34.336616
14.400000,168.9910,145.0413,150.5923,55.1328,41.8755,50.8270,72.0277,58.0898,62.1434,120.5474,239.8269,110.5294,478.1353,445.4317,650.0000,300.0000,225.9126,154.4183,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-38.9877,0.0000,-38.7304,0.0000,-95.0000,0.0000,0.0000,0.0000,0.0000,290.5507,254.2319,272.3913,326.8696,290.5507,308.7101,272.3913,254.2319,236.0725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.2263,57.4842,71.8552,75.4810,71.8552,77.9074,79.3445,81.1249,82.1277,0.501733,0.900000,0.731766,0.900000,0.885141,0.900000,0.900000,0.900000,0.900000,50.000000,50.063817,50.000000,50.114327,50.075962,50.223723,50.082006,50.053388,50.028027,0.5062,0.5062,-5.6348,5.6348,47.5000,-47.5000,0.0000,0.0000,0.0000,12.006,11.921,7.315,10.004,13.014,13.558,8.697,12.830,16.031,37.103910
14.500000,168.0462,147.0825,155.3492,55.9693,42.7077,52.0394,70.7290,58.2286,61.2913,104.2970,207.4970,95.6295,413.6804,385.3853,650.0000,261.5765,195.4585,133.6020,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-23.8795,0.0000,-30.5440,0.0000,-72.6778,0.0000,0.0000,0.0000,0.0000,288.4638,252.4058,270.4348,324.5217,288.4638,306.4928,270.4348,252.4058,234.3768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.3222,88.8815,111.1018,116.6424,111.1018,120.3446,122.5667,125.3399,126.9194,0.507225,0.900000,0.739161,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.060619,50.000000,50.108375,50.069524,50.233036,50.087574,50.062340,50.030543,8.0603,8.0603,-9.7280,9.7280,36.3389,-36.3389,0.0000,0.0000,0.0000,8.078,6.359,13.873,11.893,14.714,9.428,7.777,8.997,9.785,30.598944
14.600000,164.5756,133.0514,146.9433,52.7899,40.0053,47.8754,64.7899,51.4786,60.4647,89.5769,178.2116,82.1327,355.2950,330.9934,571.8428,224.6585,167.8722,114.7459,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-5.7350,0.0000,-8.6847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,288.4174,252.3652,270.3913,324.4696,288.4174,306.4435,270.3913,252.3652,234.3391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.0216,56.0144,70.0180,83.9079,70.0180,84.0216,105.4422,108.9702,130.9074,0.508544,0.900000,0.741263,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.044607,50.000000,50.076670,50.056607,50.205943,50.053743,50.029908,50.012932,17.1325,-7.8675,-20.6577,20.6577,0.0000,0.0000,0.0000,0.0000,-25.0000,7.832,10.530,6.983,13.388,9.752,15.479,13.064,6.680,10.453,21.485859
14.700000,153.4976,129.7700,142.3401,52.7158,37.2496,47.0371,65.3655,51.6563,58.1445,88.0325,175.1391,80.7167,349.1693,325.2867,561.9837,220.7852,164.9779,112.7675,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,1.0668,0.0000,-4.4915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,286.4696,250.6609,268.5652,322.2783,286.4696,304.3739,268.5652,250.6609,232.7565,1.2910,0.4572,0.0000,0.1575,0.1481,0.1914,0.1922,0.3113,0.0000,122.8023,81.0623,100.1837,120.6162,100.4804,120.6039,151.9202,157.2514,188.5230,0.508254,0.900000,0.742351,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.036427,50.000000,50.063443,50.048797,50.189712,50.043351,50.021964,50.005257,20.9503,-3.8211,-22.5256,22.6755,0.0047,-0.0216,-0.0004,-0.0596,-24.8444,10.441,16.076,9.104,15.865,9.494,5.550,10.713,5.771,10.801,24.065503
14.800000,158.4557,137.5644,145.8560,52.2842,40.1674,48.1628,71.1025,52.5714,58.4216,89.0601,177.1835,81.6589,353.2452,329.0838,568.5437,223.3624,166.9037,114.0839,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-1.6027,0.0000,-9.4714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,285.9130,250.1739,268.0435,321.6522,285.9130,303.7826,268.0435,250.1739,232.3043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.7726,68.5151,85.6439,102.9074,85.6439,102.7726,129.7227,134.0881,161.4888,0.508623,0.900000,0.744644,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.035745,50.000000,50.057779,50.047526,50.184164,50.039034,50.016097,50.001914,19.1986,-5.8014,-20.2643,20.2643,0.0000,0.0000,0.0000,0.0000,-25.0000,11.975,14.926,9.382,9.622,19.744,6.469,13.765,10.217,9.570,22.864279
14.900000,159.9391,131.4793,146.0243,52.3123,40.7297,48.1870,65.2152,53.7219,58.3776,100.0578,199.0633,91.7426,396.8662,369.7212,638.7512,250.9446,187.5140,128.1717,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-10.3737,0.0000,-16.2452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,289.6232,253.4203,271.5217,325.8261,289.6232,307.7246,271.5217,253.4203,235.3188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.511009,0.900000,0.748577,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.039513,50.000000,50.062625,50.059313,50.203487,50.029251,50.005624,50.000458,14.8131,-9.5716,-16.8774,16.8774,0.0000,0.0000,0.0000,-6.0922,-18.2926,11.134,12.339,10.815,9.716,12.905,18.071,13.668,14.575,10.686,18.237939
15.000000,162.1111,134.7441,139.6602,53.4414,37.0665,46.0843,66.5553,54.3804,58.4227,81.5451,162.2325,74.7684,323.4379,301.3153,520.5693,204.5148,152.8201,104.4573,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-2.9837,0.0000,-1.2982,0.0000,0.0000,0.0000,0.0000,0.0000,0.4792,280.6725,245.5884,263.1304,315.7565,280.6725,298.2145,263.1304,245.5884,228.0464,0.0000,0.8988,0.0000,0.9004,1.3271,1.8506,2.4621,2.6266,4.4929,0.0000,1.7978,0.0000,1.8011,2.6546,3.7017,4.9247,5.2536,8.9856,0.511695,0.900000,0.748891,0.900000,0.900000,0.900000,0.900000,0.900000,0.899879,50.000000,50.033335,50.000000,50.044674,50.044511,50.178074,50.015143,50.003694,49.999826,18.0587,-9.5822,-23.9015,23.9007,-0.2133,-0.2618,-0.3058,-19.2762,-7.5832,14.847,8.946,9.063,15.121,9.485,6.331,4.524,16.847,10.445,17.400244
15.100000,150.6991,129.8002,138.3240,49.5372,38.6777,45.8070,63.2341,50.2669,54.0721,98.9471,196.8535,90.7242,392.4607,365.6171,631.6606,248.1590,185.4325,126.7489,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-11.7099,0.0000,-18.4830,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5662,277.9362,243.1942,260.5652,312.6783,277.9362,295.3072,260.5652,243.1942,225.8232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.514389,0.900000,0.753366,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.040339,50.000000,50.058578,50.059504,50.201424,50.020813,50.000219,49.999553,14.1450,-8.3561,-15.7585,15.7585,0.0000,0.0000,0.0000,-3.7474,-18.7537,11.318,9.857,6.580,4.855,6.763,6.019,14.147,9.789,17.429,18.557271
15.200000,147.7150,121.9513,133.6652,49.4952,36.7476,45.2575,61.4194,49.0428,54.5594,95.3941,189.7849,87.4665,378.3682,352.4884,608.9788,239.2480,178.7739,122.1976,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-7.2599,0.0000,-12.5230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,275.8493,241.3681,258.6087,310.3304,275.8493,293.0899,258.6087,241.3681,224.1275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.516058,0.900000,0.756398,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.038875,50.000000,50.060478,50.061479,50.206094,50.020278,49.998712,49.999436,16.3701,-7.3152,-18.7385,18.7385,0.0000,0.0000,0.0000,-6.7757,-16.9096,11.325,13.915,10.142,5.208,7.862,6.925,12.198,12.107,12.593,17.706356
15.300000,146.7925,123.1586,131.3351,47.3156,36.1769,42.5288,59.0481,49.1229,54.3705,90.6164,180.2798,83.0859,359.4183,334.8347,578.4792,227.2657,169.8204,116.0775,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,-0.2204,0.0000,-3.1167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,278.7246,243.8841,261.3043,313.5652,278.7246,296.1449,261.3043,243.8841,226.4638,0.5054,0.5232,0.0000,0.4044,0.5636,0.7810,1.0171,1.1284,1.7288,1.0307,1.0629,0.0000,0.8276,1.1526,1.5941,2.0685,2.2896,3.4851,0.516109,0.900000,0.757152,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.035035,50.000000,50.053390,50.055669,50.197126,50.015324,49.999203,49.999387,19.8809,-6.1228,-23.1801,23.2394,-0.0796,-0.1087,-0.1181,-12.5260,-13.2307,8.790,10.679,8.561,8.009,4.130,8.362,11.752,11.603,7.660,17.009635
15.400000,140.0768,119.3796,127.7867,45.6083,35.7493,42.6217,58.8056,47.8401,51.9469,82.5217,164.1754,75.6638,327.3114,304.9239,526.8036,206.9641,154.6503,105.7083,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.6175,0.0000,-1.1008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,282.2957,247.0087,264.6522,317.5826,282.2957,299.9391,264.6522,247.0087,229.3652,5.9680,5.0737,3.7082,4.5482,4.7994,5.2041,5.5915,5.9050,6.5408,13.1116,11.3228,8.5942,10.2717,10.7745,11.5841,12.3590,12.9860,14.2574,0.515941,0.900000,0.757419,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.030522,50.000000,50.042059,50.046281,50.178988,50.010117,50.004576,49.999368,20.7559,-5.4335,-23.7668,24.0296,-0.1256,-0.2024,-0.1937,-22.4159,-3.5147,2.403,10.123,12.029,5.546,6.566,14.216,13.497,10.687,9.269,17.664732
15.500000,136.7162,109.5095,125.3262,43.1543,34.2488,39.7992,56.0366,44.8784,52.2773,71.7522,142.7497,65.7893,284.5955,265.1297,458.0530,179.9542,134.4676,91.9128,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,3.0481,0.0000,-0.3451,0.0000,0.0000,0.0000,0.0000,0.0000,3.4243,290.4116,254.1101,272.2609,326.7130,290.4116,308.5623,272.2609,254.1101,235.9594,12.2856,10.9015,9.8173,9.4230,8.8826,8.2360,8.1588,5.9086,11.7801,26.6095,23.8413,21.6732,20.8845,19.8036,18.5104,18.3560,13.8555,25.5986,0.515113,0.900000,0.757502,0.900000,0.900000,0.900000,0.900000,0.900000,0.899134,50.000000,50.022398,50.000000,50.024071,50.029960,50.146506,50.010309,50.000592,49.999362,21.2906,-5.4185,-23.3599,25.0246,0.2702,0.3233,-18.0965,-8.2398,-2.6311,11.210,12.361,5.929,14.236,8.781,13.565,13.050,10.119,7.323,16.828443
15.600000,141.9550,122.2936,131.8604,48.4106,35.3813,43.7472,60.8914,48.0518,52.1933,85.4981,170.0970,78.3929,339.1171,315.9221,545.8047,214.4290,160.2283,109.5211,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,0.7581,0.0000,-1.3669,0.0000,0.0000,0.0000,0.0000,0.0000,0.1798,283.5942,248.1449,265.8696,319.0435,283.5942,301.3188,265.8696,248.1449,230.4203,4.7357,3.6314,1.9368,2.9821,3.2964,3.8008,4.2828,4.6708,5.4639,10.6473,8.4387,5.0464,7.1401,7.7686,8.7773,9.7413,10.5174,12.1035,0.514907,0.900000,0.757833,0.900000,0.900000,0.900000,0.900000,0.900000,0.899089,50.000000,50.025994,50.000000,50.031950,50.036494,50.158523,50.009345,50.003926,49.999361,20.9312,-5.5543,-23.4692,23.7939,-0.1572,-0.2522,-0.2410,-20.1264,-6.0334,14.818,15.279,6.833,11.521,10.009,10.927,8.233,8.257,13.850,17.365050
15.700000,131.3722,107.7728,119.5150,44.3859,32.6758,38.0320,54.8075,43.1165,48.1136,89.0601,177.1835,81.6589,353.2452,329.0838,568.5437,223.3624,166.9037,114.0839,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,1.2859,0.0000,-0.6933,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1420,288.4638,252.4058,270.4348,324.5217,288.4638,306.4928,270.4348,252.4058,234.3768,8.5231,7.2197,6.2593,6.6912,6.7493,6.9177,7.0296,7.2701,7.0644,18.2224,15.6157,13.6949,14.5586,14.6747,15.0114,15.2353,15.7162,15.3047,0.514557,0.900000,0.758001,0.900000,0.900000,0.900000,0.900000,0.900000,0.899333,50.000000,50.027156,50.000000,50.040509,50.044520,50.171599,50.011071,50.007957,49.999363,21.2947,-3.5328,-24.1731,24.4374,-0.0291,-0.0842,-0.0559,-21.3131,-3.6095,11.557,13.200,0.464,9.264,13.566,9.623,12.933,7.991,9.991,17.521600
15.800000,117.8552,99.2576,109.4802,40.4975,29.4400,35.8324,49.8816,38.7809,43.4597,79.6151,158.3929,72.9988,315.7829,294.1839,508.2486,199.6744,149.2032,101.9851,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,5.5573,0.0000,0.6201,0.0000,0.0000,0.0000,0.0000,0.0000,3.9646,290.0406,253.7855,271.9130,326.2957,290.0406,308.1681,271.9130,253.7855,235.6580,14.9913,12.6898,12.2588,10.5586,9.2585,7.6356,6.9096,2.9208,11.0878,32.0216,27.4184,26.5551,23.1558,20.5556,17.3098,15.8580,7.8807,24.2145,0.513047,0.900000,0.757824,0.900000,0.900000,0.900000,0.900000,0.900000,0.898331,50.000000,50.023764,50.000000,50.033862,50.037408,50.157752,50.009371,50.002016,49.999366,23.9294,-2.7250,-25.0945,26.1602,0.6500,0.8115,-10.8155,-14.3271,-4.0390,9.056,11.770,10.324,15.273,13.809,10.982,10.194,11.791,5.461,17.332014
15.900000,120.5192,99.3342,110.1254,39.6069,29.4959,36.0042,49.6666,40.1596,44.3363,73.3266,145.8820,67.2329,290.8404,270.9474,468.1039,183.9029,137.4182,93.9296,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,4.8342,0.0000,0.3736,0.0000,0.0000,0.0000,0.0000,0.0000,3.4157,297.2754,260.1159,278.6957,334.4348,297.2754,315.8551,278.6957,260.1159,241.5362,18.8523,16.7971,16.3083,14.9131,13.8294,12.4833,11.9042,8.4999,15.6252,39.7430,35.6327,34.6555,31.8646,29.6972,27.0049,25.8468,19.0382,33.2889,0.511734,0.900000,0.757717,0.900000,0.900000,0.900000,0.900000,0.900000,0.897468,50.000000,50.025034,50.000000,50.025229,50.028634,50.139790,50.013598,49.999434,49.999370,15.9948,-3.1474,-17.4925,23.8906,2.5356,0.6731,-22.2736,-3.2347,-3.2407,4.648,14.683,5.561,10.192,11.990,13.062,18.211,9.390,15.821,14.197338
16.000000,104.3417,91.2102,96.3755,36.2498,27.6695,31.6348,44.5219,36.2549,37.5928,77.0115,153.2129,70.6115,305.4559,284.5632,491.6274,193.1445,144.3238,98.6499,40.9057,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,6.8438,0.0000,1.2730,0.0000,0.0000,0.0000,0.0000,0.0000,3.6179,305.2522,267.0957,286.1739,343.4087,305.2522,324.3304,286.1739,267.0957,248.0174,24.7036,21.8739,21.9585,19.5152,17.8108,15.6707,14.5329,9.8262,18.3945,51.4459,45.7864,45.9554,41.0691,37.6602,33.3799,31.1042,21.6908,38.8274,0.509874,0.900000,0.757353,0.900000,0.900000,0.900000,0.900000,0.900000,0.896553,50.000000,50.030578,50.000000,50.026006,50.029989,50.137556,50.018012,49.998317,49.999373,13.9534,-0.2471,-14.3426,26.0066,1.7037,1.0700,-23.6849,-0.8929,-4.0606,6.516,4.122,11.545,7.052,12.158,6.604,11.388,10.018,6.409,13.781929
16.100000,112.4394,92.4228,102.1692,36.4543,28.5650,32.5617,46.0587,37.9755,42.6720,98.6707,196.3036,90.4708,391.3644,364.5958,629.8962,247.4658,184.9145,126.3948,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,2.8656,0.0000,0.1391,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5638,297.1362,259.9942,278.5652,334.2783,297.1362,315.7072,278.5652,259.9942,241.4232,13.9949,11.6836,11.5368,11.1050,10.7419,10.4030,9.9167,10.0159,7.9383,29.1657,24.5430,24.2493,23.3859,22.6597,21.9819,21.0094,21.2077,17.0525,0.509095,0.900000,0.757313,0.900000,0.900000,0.900000,0.900000,0.900000,0.897316,50.000000,50.031978,50.000000,50.048738,50.052801,50.180156,50.019948,50.008247,49.999377,22.5885,0.7784,-24.9962,25.2854,0.1816,0.1694,0.2431,-18.6017,-4.0919,12.720,13.623,5.237,12.993,16.368,8.765,9.432,7.038,11.538,17.419085
16.200000,105.7259,84.1602,98.5446,35.2812,26.9141,31.5794,46.3009,36.1144,38.9887,95.6643,190.3225,87.7143,379.4400,353.4870,610.7040,239.9258,179.2804,122.5437,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,3.4294,0.0000,-0.1196,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7043,300.7536,263.1594,281.9565,338.3478,300.7536,319.5507,281.9565,263.1594,244.3623,18.2527,15.3879,14.8801,14.5952,14.2435,13.9581,13.4997,13.6917,11.4781,37.6813,31.9519,30.9371,30.3664,29.6631,29.0922,28.1755,28.5593,24.1323,0.508163,0.900000,0.757342,0.900000,0.900000,0.900000,0.900000,0.900000,0.898108,50.000000,50.030379,50.000000,50.056195,50.060553,50.197006,50.020741,50.016198,49.999380,23.1471,1.4922,-24.6863,25.0827,0.1758,0.1427,0.2292,-23.9783,1.3793,12.340,14.703,6.928,16.741,10.787,12.734,2.145,9.757,7.138,18.173795
16.300000,85.8169,77.7739,83.2150,30.0523,22.5804,26.6850,38.8205,30.2033,32.0210,82.5217,164.1754,75.6638,327.3114,304.9239,526.8036,206.9641,154.6503,105.7083,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,13.8016,0.0000,4.3538,0.0000,0.0000,0.0000,0.0000,0.0000,0.8597,309.9826,271.2348,290.6087,348.7304,309.9826,329.3565,290.6087,271.2348,251.8609,29.2783,23.2143,25.7872,19.6441,15.9223,11.2419,7.9861,0.0000,9.5170,151.4855,108.3882,129.0233,133.6029,109.2939,115.4168,137.3711,138.9746,140.1083,0.504413,0.900000,0.756097,0.900000,0.900000,0.900000,0.900000,0.900000,0.897891,50.000000,50.023488,50.000000,50.046023,50.044293,50.169459,50.009907,50.005506,49.999384,29.9328,10.8924,-28.4633,30.2484,1.8609,2.3402,1.6279,-23.5070,-3.1475,8.202,12.227,7.316,11.320,9.919,10.834,4.242,10.365,4.159,21.291172
16.400000,88.5764,76.2027,85.7180,29.8793,23.8009,27.7892,39.2295,30.8476,32.7639,84.7474,168.6035,77.7046,336.1395,313.1481,541.0123,212.5462,158.8215,108.5594,45.7831,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,8.4783,0.0000,2.1857,0.0000,0.0000,0.0000,0.0000,0.0000,4.1720,312.3014,273.2638,292.7826,351.3391,312.3014,331.8203,292.7826,273.2638,253.7449,27.5593,24.1957,25.0454,21.5316,19.2608,16.3818,14.6934,8.8521,18.4328,57.1570,50.4298,52.1290,45.1015,40.5599,34.8020,31.4252,19.7427,38.9040,0.502109,0.900000,0.755471,0.900000,0.900000,0.900000,0.900000,0.900000,0.896836,50.000000,50.031841,50.000000,50.041336,50.043488,50.165785,50.016345,50.000854,49.999388,14.5837,4.1515,-12.2889,27.8497,1.1354,1.4395,-19.6593,-4.0759,-4.8328,10.607,9.869,10.578,10.697,8.155,1.447,17.087,4.770,13.055,13.006271
16.500000,81.2012,65.4083,71.9954,25.7001,20.4696,24.6182,34.8216,26.8229,29.6598,86.2533,171.5993,79.0853,342.1122,318.7123,550.6253,216.3229,161.6435,110.4884,40.0000,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,14.6597,0.0000,5.9508,0.0000,0.0000,0.0000,0.0000,0.0000,0.6143,320.2783,280.2435,300.2609,360.3130,320.2783,340.2957,300.2609,280.2435,260.2261,32.5607,26.8506,31.0717,23.3759,18.9712,13.3344,9.3506,0.0000,10.4728,161.9215,118.5577,143.2139,144.5261,119.0131,123.9479,143.2116,141.5466,145.9266,0.498125,0.900000,0.753769,0.900000,0.900000,0.900000,0.900000,0.900000,0.896681,50.000000,50.022923,50.000000,50.043184,50.040115,50.159547,50.009225,49.998836,49.999391,30.1849,12.6129,-30.0859,31.8233,2.2023,2.8184,1.9919,-22.8247,-3.4973,15.117,7.823,11.209,15.621,17.040,12.385,9.375,4.273,8.254,21.626617
